name	perc_frags	num_frags	num_frags_direct	rank	ncbi_taxon_id	scientific_name
SRR7851039	  0.45	1	1	S1	405955	                  Escherichia coli APEC O1
SRR7851039	  0.45	1	0	S1	1055537	                  Escherichia coli O121
SRR7851039	  0.45	1	1	S2	1055543	                    Escherichia coli O121 str. RM8352
SRR7851039	  0.45	1	1	S1	1355101	                  Escherichia coli JJ1887
SRR7851039	  0.45	1	1	S1	362663	                  Escherichia coli 536
SRR7851039	  1.35	3	0	G	570	              Klebsiella
SRR7851039	  0.45	1	1	S	571	                Klebsiella oxytoca
SRR7851039	  0.45	1	0	S	573	                Klebsiella pneumoniae
SRR7851039	  0.45	1	0	S1	72407	                  Klebsiella pneumoniae subsp. pneumoniae
SRR7851039	  0.45	1	1	S2	1123862	                    Klebsiella pneumoniae subsp. pneumoniae Kp13
SRR7851039	  0.45	1	0	S	1134687	                Klebsiella michiganensis
SRR7851039	  0.45	1	1	S1	1191061	                  Klebsiella michiganensis E718
SRR7851039	  1.35	3	0	G	590	              Salmonella
SRR7851039	  1.35	3	0	S	28901	                Salmonella enterica
SRR7851039	  1.35	3	0	S1	59201	                  Salmonella enterica subsp. enterica
SRR7851039	  0.90	2	0	S2	58712	                    Salmonella enterica subsp. enterica serovar Anatum
SRR7851039	  0.90	2	2	S3	1454590	                      Salmonella enterica subsp. enterica serovar Anatum str. USDA-ARS-USMARC-1175
SRR7851039	  0.45	1	1	S2	90370	                    Salmonella enterica subsp. enterica serovar Typhi
SRR7851039	  0.90	2	0	G	547	              Enterobacter
SRR7851039	  0.45	1	0	G1	354276	                Enterobacter cloacae complex
SRR7851039	  0.45	1	0	S	158836	                  Enterobacter hormaechei
SRR7851039	  0.45	1	1	S1	301102	                    Enterobacter hormaechei subsp. oharae
SRR7851039	  0.45	1	1	S	1692238	                Enterobacter sp. FY-07
SRR7851039	  0.45	1	0	D1	1783272	      Terrabacteria group
SRR7851039	  0.45	1	0	P	1239	        Firmicutes
SRR7851039	  0.45	1	0	C	91061	          Bacilli
SRR7851039	  0.45	1	0	O	1385	            Bacillales
SRR7851039	  0.45	1	0	F	90964	              Staphylococcaceae
SRR7851039	  0.45	1	0	G	1279	                Staphylococcus
SRR7851039	  0.45	1	1	S	1280	                  Staphylococcus aureus
SRR7851064	100.00	262	0	R	1	root
SRR7851064	100.00	262	0	R1	131567	  cellular organisms
SRR7851064	100.00	262	0	D	2	    Bacteria
SRR7851064	100.00	262	0	P	1224	      Proteobacteria
SRR7851064	100.00	262	0	C	1236	        Gammaproteobacteria
SRR7851064	100.00	262	0	O	91347	          Enterobacterales
SRR7851064	100.00	262	12	F	543	            Enterobacteriaceae
SRR7851064	 93.89	246	5	G	561	              Escherichia
SRR7851064	 91.98	241	193	S	562	                Escherichia coli
SRR7851064	  3.44	9	9	S1	869729	                  Escherichia coli UM146
SRR7851064	  2.29	6	6	S1	1329907	                  Escherichia coli APEC IMT5155
SRR7851064	  1.91	5	4	S1	168807	                  Escherichia coli O127:H6
SRR7851064	  0.38	1	1	S2	574521	                    Escherichia coli O127:H6 str. E2348/69
SRR7851064	  0.76	2	0	S1	83333	                  Escherichia coli K-12
SRR7851064	  0.76	2	0	S2	511145	                    Escherichia coli str. K-12 substr. MG1655
SRR7851064	  0.76	2	2	S3	879462	                      Escherichia coli str. K-12 substr. MG1655star
SRR7851064	  0.76	2	2	S1	1412834	                  Escherichia coli FAP1
SRR7851064	  0.76	2	2	S1	941323	                  Escherichia coli VR50
SRR7851064	  0.76	2	2	S1	930406	                  Escherichia coli O157:H16
SRR7851064	  0.76	2	2	S1	913091	                  Escherichia coli TW10598
SRR7851064	  0.76	2	0	S1	83334	                  Escherichia coli O157:H7
SRR7851064	  0.76	2	2	S2	1328859	                    Escherichia coli O157:H7 str. SS17
SRR7851064	  0.38	1	0	S1	1603259	                  Escherichia coli O139:H28
SRR7851064	  0.38	1	1	S2	331111	                    Escherichia coli O139:H28 str. E24377A
SRR7851064	  0.38	1	1	S1	714962	                  Escherichia coli IHE3034
SRR7851064	  0.38	1	1	S1	745156	                  Escherichia coli 1303
SRR7851064	  0.38	1	1	S1	1382700	                  Escherichia coli PMV-1
SRR7851064	  0.38	1	0	S1	861906	                  Escherichia coli O44:H18
SRR7851064	  0.38	1	1	S2	216592	                    Escherichia coli 042
SRR7851064	  0.38	1	1	S1	585397	                  Escherichia coli ED1a
SRR7851064	  0.38	1	1	S1	1311757	                  Escherichia coli ACN001
SRR7851064	  0.38	1	0	S1	244319	                  Escherichia coli O26:H11
SRR7851064	  0.38	1	1	S2	573235	                    Escherichia coli O26:H11 str. 11368
SRR7851064	  0.38	1	1	S1	941280	                  Escherichia coli O25b:H4
SRR7851064	  0.38	1	0	S1	498388	                  Escherichia coli C
SRR7851064	  0.38	1	1	S2	481805	                    Escherichia coli ATCC 8739
SRR7851064	  0.38	1	1	S1	439855	                  Escherichia coli SMS-3-5
SRR7851064	  0.38	1	1	S1	2048781	                  Escherichia coli O27:H7
SRR7851064	  0.38	1	1	S1	362663	                  Escherichia coli 536
SRR7851064	  0.38	1	1	S1	409438	                  Escherichia coli SE11
SRR7851064	  0.38	1	1	S1	405955	                  Escherichia coli APEC O1
SRR7851064	  0.38	1	0	S1	1055537	                  Escherichia coli O121
SRR7851064	  0.38	1	1	S2	1055543	                    Escherichia coli O121 str. RM8352
SRR7851064	  0.76	2	0	G	570	              Klebsiella
SRR7851064	  0.76	2	2	S	573	                Klebsiella pneumoniae
SRR7851064	  0.38	1	0	G	547	              Enterobacter
SRR7851064	  0.38	1	0	G1	354276	                Enterobacter cloacae complex
SRR7851064	  0.38	1	1	S	550	                  Enterobacter cloacae
SRR7851064	  0.38	1	0	G	590	              Salmonella
SRR7851064	  0.38	1	0	S	28901	                Salmonella enterica
SRR7851064	  0.38	1	0	S1	59201	                  Salmonella enterica subsp. enterica
SRR7851064	  0.38	1	0	S2	90370	                    Salmonella enterica subsp. enterica serovar Typhi
SRR7851064	  0.38	1	1	S3	220341	                      Salmonella enterica subsp. enterica serovar Typhi str. CT18
SRR7851123	  0.90	2	2	U	0	unclassified
SRR7851123	 99.10	220	0	R	1	root
SRR7851123	 99.10	220	0	R1	131567	  cellular organisms
SRR7851123	 99.10	220	0	D	2	    Bacteria
SRR7851123	 99.10	220	0	P	1224	      Proteobacteria
SRR7851123	 99.10	220	0	C	1236	        Gammaproteobacteria
SRR7851123	 99.10	220	0	O	91347	          Enterobacterales
SRR7851123	 99.10	220	12	F	543	            Enterobacteriaceae
SRR7851123	 90.99	202	1	G	561	              Escherichia
SRR7851123	 90.54	201	166	S	562	                Escherichia coli
SRR7851123	  4.05	9	9	S1	869729	                  Escherichia coli UM146
SRR7851123	  2.25	5	5	S1	1329907	                  Escherichia coli APEC IMT5155
SRR7851123	  0.90	2	0	S1	83333	                  Escherichia coli K-12
SRR7851123	  0.90	2	0	S2	511145	                    Escherichia coli str. K-12 substr. MG1655
SRR7851123	  0.90	2	2	S3	879462	                      Escherichia coli str. K-12 substr. MG1655star
SRR7851123	  0.90	2	2	S1	168807	                  Escherichia coli O127:H6
SRR7851123	  0.90	2	2	S1	930406	                  Escherichia coli O157:H16
SRR7851123	  0.90	2	2	S1	585397	                  Escherichia coli ED1a
SRR7851123	  0.45	1	1	S1	913091	                  Escherichia coli TW10598
SRR7851123	  0.45	1	0	S1	1603259	                  Escherichia coli O139:H28
SRR7851123	  0.45	1	1	S2	331111	                    Escherichia coli O139:H28 str. E24377A
SRR7851123	  0.45	1	1	S1	1412834	                  Escherichia coli FAP1
SRR7851123	  0.45	1	1	S1	1382700	                  Escherichia coli PMV-1
SRR7851123	  0.45	1	1	S1	941323	                  Escherichia coli VR50
SRR7851123	  0.45	1	1	S1	941280	                  Escherichia coli O25b:H4
SRR7851123	  0.45	1	0	S1	861906	                  Escherichia coli O44:H18
SRR7851123	  0.45	1	1	S2	216592	                    Escherichia coli 042
SRR7851123	  0.45	1	1	S1	745156	                  Escherichia coli 1303
SRR7851123	  0.45	1	1	S1	405955	                  Escherichia coli APEC O1
SRR7851123	  0.45	1	1	S1	199310	                  Escherichia coli CFT073
SRR7851123	  0.45	1	1	S1	362663	                  Escherichia coli 536
SRR7851123	  0.45	1	0	S1	168927	                  Escherichia coli O111:H-
SRR7851123	  0.45	1	1	S2	585396	                    Escherichia coli O111:H- str. 11128
SRR7851123	  0.45	1	0	S1	83334	                  Escherichia coli O157:H7
SRR7851123	  0.45	1	1	S2	1328859	                    Escherichia coli O157:H7 str. SS17
SRR7851123	  1.35	3	0	G	590	              Salmonella
SRR7851123	  1.35	3	2	S	28901	                Salmonella enterica
SRR7851123	  0.45	1	0	S1	59201	                  Salmonella enterica subsp. enterica
SRR7851123	  0.45	1	1	S2	611	                    Salmonella enterica subsp. enterica serovar Heidelberg
SRR7851123	  0.90	2	0	G	570	              Klebsiella
SRR7851123	  0.90	2	1	S	573	                Klebsiella pneumoniae
SRR7851123	  0.45	1	0	S1	72407	                  Klebsiella pneumoniae subsp. pneumoniae
SRR7851123	  0.45	1	1	S2	1123862	                    Klebsiella pneumoniae subsp. pneumoniae Kp13
SRR7851123	  0.45	1	0	G	547	              Enterobacter
SRR7851123	  0.45	1	1	S	1692238	                Enterobacter sp. FY-07
SRR785731	  0.51	1	1	U	0	unclassified
SRR785731	 99.49	197	1	R	1	root
SRR785731	 98.99	196	0	R1	131567	  cellular organisms
SRR785731	 98.48	195	0	D	2	    Bacteria
SRR785731	 98.48	195	1	P	1224	      Proteobacteria
SRR785731	 97.98	194	0	C	1236	        Gammaproteobacteria
SRR785731	 97.98	194	0	O	91347	          Enterobacterales
SRR785731	 97.98	194	13	F	543	            Enterobacteriaceae
SRR785731	 91.41	181	2	G	561	              Escherichia
SRR785731	 90.40	179	142	S	562	                Escherichia coli
SRR785731	  8.59	17	17	S1	362663	                  Escherichia coli 536
SRR785731	  2.53	5	5	S1	869729	                  Escherichia coli UM146
SRR785731	  2.02	4	4	S1	1329907	                  Escherichia coli APEC IMT5155
SRR785731	  1.01	2	0	S1	83333	                  Escherichia coli K-12
SRR785731	  1.01	2	0	S2	511145	                    Escherichia coli str. K-12 substr. MG1655
SRR785731	  1.01	2	2	S3	879462	                      Escherichia coli str. K-12 substr. MG1655star
SRR785731	  1.01	2	2	S1	168807	                  Escherichia coli O127:H6
SRR785731	  0.51	1	1	S1	930406	                  Escherichia coli O157:H16
SRR785731	  0.51	1	1	S1	585397	                  Escherichia coli ED1a
SRR785731	  0.51	1	0	S1	1603259	                  Escherichia coli O139:H28
SRR785731	  0.51	1	1	S2	331111	                    Escherichia coli O139:H28 str. E24377A
SRR785731	  0.51	1	1	S1	1382700	                  Escherichia coli PMV-1
SRR785731	  0.51	1	0	S1	861906	                  Escherichia coli O44:H18
SRR785731	  0.51	1	1	S2	216592	                    Escherichia coli 042
SRR785731	  0.51	1	1	S1	745156	                  Escherichia coli 1303
SRR785731	  0.51	1	0	S1	498388	                  Escherichia coli C
SRR785731	  0.51	1	1	S2	481805	                    Escherichia coli ATCC 8739
SRR785731	  0.51	1	0	D	2759	    Eukaryota
SRR785731	  0.51	1	0	D1	33154	      Opisthokonta
SRR785731	  0.51	1	0	K	33208	        Metazoa
SRR785731	  0.51	1	0	K1	6072	          Eumetazoa
SRR785731	  0.51	1	0	K2	33213	            Bilateria
SRR785731	  0.51	1	0	K3	33511	              Deuterostomia
SRR785731	  0.51	1	0	P	7711	                Chordata
SRR785731	  0.51	1	0	P1	89593	                  Craniata
SRR785731	  0.51	1	0	P2	7742	                    Vertebrata
SRR785731	  0.51	1	0	P3	7776	                      Gnathostomata
SRR785731	  0.51	1	0	P4	117570	                        Teleostomi
SRR785731	  0.51	1	0	P5	117571	                          Euteleostomi
SRR785731	  0.51	1	0	P6	8287	                            Sarcopterygii
SRR785731	  0.51	1	0	P7	1338369	                              Dipnotetrapodomorpha
SRR785731	  0.51	1	0	P8	32523	                                Tetrapoda
SRR785731	  0.51	1	0	P9	32524	                                  Amniota
SRR785731	  0.51	1	0	C	40674	                                    Mammalia
SRR785731	  0.51	1	0	C1	32525	                                      Theria
SRR785731	  0.51	1	0	C2	9347	                                        Eutheria
SRR785731	  0.51	1	0	C3	1437010	                                          Boreoeutheria
SRR785731	  0.51	1	0	C4	314146	                                            Euarchontoglires
SRR785731	  0.51	1	0	O	9443	                                              Primates
SRR785731	  0.51	1	0	O1	376913	                                                Haplorrhini
SRR785731	  0.51	1	0	O2	314293	                                                  Simiiformes
SRR785731	  0.51	1	0	O3	9526	                                                    Catarrhini
SRR785731	  0.51	1	0	O4	314295	                                                      Hominoidea
SRR785731	  0.51	1	0	F	9604	                                                        Hominidae
SRR785731	  0.51	1	0	F1	207598	                                                          Homininae
SRR785731	  0.51	1	0	G	9605	                                                            Homo
SRR785731	  0.51	1	1	S	9606	                                                              Homo sapiens
SRR785941	100.00	208	0	R	1	root
SRR785941	 99.52	207	0	R1	131567	  cellular organisms
SRR785941	 99.52	207	0	D	2	    Bacteria
SRR785941	 99.52	207	1	P	1224	      Proteobacteria
SRR785941	 99.04	206	0	C	1236	        Gammaproteobacteria
SRR785941	 99.04	206	0	O	91347	          Enterobacterales
SRR785941	 99.04	206	15	F	543	            Enterobacteriaceae
SRR785941	 91.83	191	2	G	561	              Escherichia
SRR785941	 90.87	189	149	S	562	                Escherichia coli
SRR785941	  8.65	18	18	S1	362663	                  Escherichia coli 536
SRR785941	  2.40	5	5	S1	869729	                  Escherichia coli UM146
SRR785941	  1.92	4	4	S1	1329907	                  Escherichia coli APEC IMT5155
SRR785941	  0.96	2	0	S1	83333	                  Escherichia coli K-12
SRR785941	  0.96	2	0	S2	511145	                    Escherichia coli str. K-12 substr. MG1655
SRR785941	  0.96	2	2	S3	879462	                      Escherichia coli str. K-12 substr. MG1655star
SRR785941	  0.96	2	0	S1	1603259	                  Escherichia coli O139:H28
SRR785941	  0.96	2	2	S2	331111	                    Escherichia coli O139:H28 str. E24377A
SRR785941	  0.96	2	2	S1	168807	                  Escherichia coli O127:H6
SRR785941	  0.48	1	1	S1	930406	                  Escherichia coli O157:H16
SRR785941	  0.48	1	1	S1	585397	                  Escherichia coli ED1a
SRR785941	  0.48	1	1	S1	1382700	                  Escherichia coli PMV-1
SRR785941	  0.48	1	0	S1	861906	                  Escherichia coli O44:H18
SRR785941	  0.48	1	1	S2	216592	                    Escherichia coli 042
SRR785941	  0.48	1	1	S1	696406	                  Escherichia coli UMNK88
SRR785941	  0.48	1	1	S1	745156	                  Escherichia coli 1303
SRR785941	  0.48	1	0	S1	498388	                  Escherichia coli C
SRR785941	  0.48	1	1	S2	481805	                    Escherichia coli ATCC 8739
SRR785941	  0.48	1	1	R1	28384	  other sequences
SRR786325	100.00	94	0	R	1	root
SRR786325	100.00	94	0	R1	131567	  cellular organisms
SRR786325	100.00	94	0	D	2	    Bacteria
SRR786325	100.00	94	0	P	1224	      Proteobacteria
SRR786325	100.00	94	0	C	1236	        Gammaproteobacteria
SRR786325	100.00	94	0	O	91347	          Enterobacterales
SRR786325	100.00	94	8	F	543	            Enterobacteriaceae
SRR786325	 91.49	86	2	G	561	              Escherichia
SRR786325	 89.36	84	61	S	562	                Escherichia coli
SRR786325	  4.26	4	4	S1	869729	                  Escherichia coli UM146
SRR786325	  3.19	3	3	S1	1329907	                  Escherichia coli APEC IMT5155
SRR786325	  3.19	3	3	S1	168807	                  Escherichia coli O127:H6
SRR786325	  2.13	2	0	S1	861906	                  Escherichia coli O44:H18
SRR786325	  2.13	2	2	S2	216592	                    Escherichia coli 042
SRR786325	  2.13	2	0	S1	1603259	                  Escherichia coli O139:H28
SRR786325	  2.13	2	2	S2	331111	                    Escherichia coli O139:H28 str. E24377A
SRR786325	  2.13	2	0	S1	83333	                  Escherichia coli K-12
SRR786325	  2.13	2	0	S2	511145	                    Escherichia coli str. K-12 substr. MG1655
SRR786325	  2.13	2	2	S3	879462	                      Escherichia coli str. K-12 substr. MG1655star
SRR786325	  1.06	1	1	S1	930406	                  Escherichia coli O157:H16
SRR786325	  1.06	1	1	S1	1382700	                  Escherichia coli PMV-1
SRR786325	  1.06	1	0	S1	498388	                  Escherichia coli C
SRR786325	  1.06	1	1	S2	481805	                    Escherichia coli ATCC 8739
SRR786325	  1.06	1	1	S1	714962	                  Escherichia coli IHE3034
SRR786325	  1.06	1	1	S1	941280	                  Escherichia coli O25b:H4
SRR786325	  1.06	1	1	S1	2048777	                  Escherichia coli O15:H11
